mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Treat,CO2
-42.76536526405978,0.040598972973173046,1.9229383163127205,-47.76310079809146,-43.59536511805446,-42.292400562555684,-41.39366699473023,-40.48407567680458,2243.3684697183526,1.0003313838121606,lp__,c.w,800
27.41991382380792,0.01872921263648697,1.1921222086414671,25.104516357110157,26.615839431209864,27.39510169515399,28.19405596760255,29.862210564428672,4051.3756811122457,0.99972753481578025,kopt,w.c,800
42.55057363631681,0.34726727999625306,21.73714558130218,7.154711806552536,27.003573187511776,40.082874322980885,55.15685792741964,94.00827053804342,3918.1160684718825,0.9997035321537535,Ha,w.c,800
310.17281784233853,0.03302622014264636,1.3508161974532862,308.0885707432609,309.4932020323031,310.0957734489853,310.730319413585,312.62950489105884,1672.9184706664673,1.0012317599158995,Topt,w.c,800
4.503146538687873,0.009612124252448773,0.6478309318820205,3.4464363791176096,4.04337566454752,4.4284426715692575,4.888172765935449,5.9438741442655845,4542.3919805412415,0.9997257171046959,sigma,w.c,800
-53.2669850845374,0.03839348279714092,1.8019434130408503,-57.92108706169048,-54.10386563651378,-52.8303081245606,-51.95022841389797,-51.085964096003146,2202.760483477731,0.9998833056182959,lp__,w.c,800
28.628938308537542,0.011135971754099458,0.884935048689649,26.86873845847437,28.043692497645235,28.635661950360344,29.22455251243273,30.350602669596665,6314.901063313654,1.0002646348018895,kopt,w.w,800
54.16572103747584,0.27473045538948715,18.79174151209297,25.275675089765564,40.886433683366675,51.080548205111256,64.2301916922552,101.1913999334971,4678.648815184339,1.0003493319207324,Ha,w.w,800
311.1656756574602,0.009935856840687164,0.7531089979278294,309.8049820557575,310.6717600000399,311.1247810863109,311.6197410076464,312.75766130676266,5745.1982840908195,0.9999605918051558,Topt,w.w,800
3.9090365137085104,0.005295022368299849,0.46410988311176293,3.1315859937950368,3.5833323255875027,3.8647173482043504,4.187130413351707,4.948650264486042,7682.561318498513,0.9999887062988905,sigma,w.w,800
-68.49265479225517,0.02360386959687267,1.6456106629698184,-72.58816690581415,-69.30383616357871,-68.1415374597684,-67.28401314005434,-66.43732798940874,4860.5763815350465,1.0008280512274281,lp__,w.w,800
