mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Treat
0.36531534161051293,0.0015269258049617435,0.07162500240153304,0.2590511573223215,0.3146382820286525,0.3529316056927042,0.40317868436987986,0.5350155555877438,2200.358420616207,1.0023144504167316,sigma,c.w
0.3633184759125123,0.0013805089207465982,0.06958763709017488,0.25757097397922246,0.3147746009342671,0.35458811426972814,0.40075182871868903,0.5202609163181413,2540.8893040146213,1.0002512035347522,sigma_Q10,c.w
1.2752058933634163,0.0018079060400673812,0.08045368414230854,1.1172283150868498,1.2206978338377292,1.275188551311873,1.3273419559537682,1.4354085111660668,1980.3418293869015,1.0048228781538884,rdark_30,c.w
14.926692519686886,0.04101075374860135,1.702975803206089,10.90380531979979,14.012661768400948,15.2634808917036,16.180211651153456,17.183639407491494,1724.3342392808504,1.0027054494791503,lp__,c.w
-0.6718110850107408,0.010047136993354439,0.39091303993458343,-1.4008814622942387,-0.9391559266737722,-0.6802907533656735,-0.4108198625616506,0.10811382981696173,1513.8249806793096,1.001427497258034,alpha,w.c
0.0680567397519525,3.032095496034267e-4,0.011795021572321832,0.04472637744015477,0.06018258116478252,0.06831758900264714,0.07621332493372539,0.09005462081233385,1513.2536441110472,1.0013856372191905,beta,w.c
1.521516661152868,0.0023251793891910367,0.11112191737432213,1.307162224680977,1.4491249796742145,1.5177825939015972,1.5928930985494119,1.7599302307242162,2283.949639239435,0.9999345938615204,Q10,w.c
0.25480523380313036,0.0010413227108656646,0.05014917334200898,0.1811814480978753,0.22009778676264447,0.24699513633520992,0.2810856142539194,0.3752274030906487,2319.2997246622326,1.000507337409464,sigma,w.c
0.2592658013849819,0.0010231080927739387,0.049377667973529625,0.18590673857478116,0.22404472541611187,0.2519067992979781,0.2861563223865047,0.37665678283720894,2329.2607592028066,0.9996452034084844,sigma_Q10,w.c
1.3698911075478342,0.0012474460961329156,0.059295703992021144,1.2576052718005932,1.3288408375266363,1.3688921548951662,1.4086420698562474,1.4909676514612091,2259.450767965303,1.0003069542238558,rdark_30,w.c
27.15936138803815,0.04141707575622745,1.7023630225644513,23.02782572092324,26.289743010249836,27.52813623455339,28.387542440067847,29.376371383158354,1689.4505706580126,1.0028807153475219,lp__,w.c
-1.4474794828340183,0.011055003078921537,0.3989782848717445,-2.2322883163559553,-1.716478428145957,-1.461070269751524,-1.1846548347957482,-0.6314195256522563,1302.5091485210737,1.0017122898951518,alpha,w.w
0.08667396769831263,3.113768126572947e-4,0.011371429728704878,0.06300718061144193,0.07920430399673153,0.0870603908743883,0.09430222675356825,0.10876865835372342,1333.6983267610617,1.0014988858658573,beta,w.w
1.8053077702362959,0.00370535874086667,0.14857002812778025,1.5337780871910085,1.704165114248671,1.798899644220282,1.8983223016346842,2.120897458144596,1607.688438050477,1.0021456441780565,Q10,w.w
0.25699945484520603,0.0010680230458239284,0.0484703381440265,0.18339040993147415,0.22192190420015695,0.2497417160458948,0.28607327686601924,0.3668933822313873,2059.6377870534116,0.9997045688599558,sigma,w.w
0.24554244406904424,9.344926614399299e-4,0.04524401163505036,0.17512398622330844,0.21343785711775481,0.23858083307371364,0.27104323472455205,0.34836430437429755,2344.0691561790172,0.9999547900720596,sigma_Q10,w.w
1.152739548115361,0.0019430212140893921,0.07503956609443353,1.0030206785049396,1.1028092046671278,1.1526202485020463,1.2018885449684615,1.3020829261363753,1491.5078507716823,1.0017413399626214,rdark_30,w.w
29.455630085553867,0.041548336238220525,1.6971416983629566,25.28753113054128,28.495862349418246,29.793976161491933,30.724774362336614,31.716089097049892,1668.510457804676,0.9995038760719619,lp__,w.w
