mean,se_mean,sd,10%,25%,50%,75%,90%,n_eff,Rhat,param,Treat,Ci
3.615906087470322,0.007827561084297061,0.39558890075289416,3.142054515990605,3.3333741417070133,3.571080286798938,3.856095699700156,4.145230998276259,2554.084520011785,1.0002375033501794,sigma,c.w,fixed 505
-73.10707471739697,0.041437768037060424,1.6612318233101704,-75.32900002859861,-73.88173435827647,-72.7216941516832,-71.90361106694733,-71.37473081169091,1607.1920451898625,1.0003242368466674,lp__,c.w,fixed 505
26.9498235818958,0.015460083247228482,0.7200890818415959,26.053003968310477,26.462889230871788,26.958642003643387,27.435614393422185,27.864935534829623,2169.4457574850744,0.9999979000996742,kopt,w.c,fixed 505
46.64136559856118,0.24810213530156822,12.280779109633258,31.435778151416216,38.05679860501243,45.95022277189141,54.34420238676463,62.71587982973924,2450.139634632668,0.9995176897852249,Ha,w.c,fixed 505
309.73690105854075,0.009143999665843538,0.4763895237941653,309.13898677579806,309.42545198969754,309.7384075017727,310.04783592445835,310.3399809860006,2714.263470194783,0.9991760366439372,Topt,w.c,fixed 505
3.4053095097732746,0.007507559963761602,0.38370953561466886,2.9451655328066146,3.1415252466071473,3.3713554771228846,3.6389977499758173,3.8955008268396303,2612.2068549087403,0.9994273094106569,sigma,w.c,fixed 505
-66.08630165634294,0.03508811322088613,1.5128291087133607,-68.12514391411729,-66.84036820590597,-65.75832990044624,-64.95293199231068,-64.49730606820977,1858.9157760925298,1.0013852638575715,lp__,w.c,fixed 505
28.00104044984571,0.010440777123105033,0.5224396614213754,27.340720025289137,27.65677671128068,27.993778635313106,28.342211486043407,28.675582934129647,2503.840318822357,0.9998675554834306,kopt,w.w,fixed 505
62.7793888803694,0.2345559798894781,11.53906564751427,48.45038889606044,54.91414214573284,62.00575734065161,69.92473787973938,78.16364267881416,2420.183351859928,0.9999615291510097,Ha,w.w,fixed 505
310.19550906415924,0.007312967633842845,0.3417894687257225,309.76379769707574,309.9692676234929,310.187200548899,310.4164804696803,310.6203483929979,2184.3893550490375,1.0003170069196952,Topt,w.w,fixed 505
2.4947857071162205,0.005098162656345992,0.2699123413666477,2.174737506137677,2.309176258782788,2.470421294237174,2.6618208253615125,2.8486423871775615,2802.9678090682523,0.9992131586620292,sigma,w.w,fixed 505
-53.91440132242662,0.03229353415305792,1.4655288999195957,-55.885763758601556,-54.59633930139108,-53.59189098083051,-52.8321875375988,-52.39115347020188,2059.4802042871597,1.0011617913674389,lp__,w.w,fixed 505
