DOY,Species,Time,Treat,CO2.meas,Plant,Leaf,Leaf.unique,Tset,Rep,Rep.total,Tleaf,Ci,Photo,Cond,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,TBlk,CO2.set,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci.Ca,RHsfc,C2sfc,AHs.Cs,EBal.,Tk
268,Tabebuia,14.23,w.c,400,5,1,151,38.5,9,21,40.37834549,266.9,8.722764885,0.14091611,4.332149061,3.049821852,40.37834549,6,1.420000017,1,2.840000033,38.8445549,38.48578262,400,400,386.8681335,39.9407692,44.90087128,57.63758087,64.79538727,500.5096741,1501.082275,278.5511475,100.5548172,2.040367126,-1.006678581,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83418279,0.004332149,313.5283455,311.9945549,240.1731587,0.335048661,7.564820755,75.23081406,30.32994278,39.6114502,7.261141205,0.134254618,4.514998903,2.746142302,0.084483238,26.56898963,0.682981909,59.13542527,382.6132259,0.013834468,0,313.5283455
251,Tabebuia,9.66,w.w,800,5,1,151,38,9,9,41.20531845,296.45,11.06951903,0.270035803,6.977842144,2.703539685,41.20531845,6,1.420000017,1,2.840000033,39.1244793,38.09191513,400,401.5,384.4890747,43.59265518,51.52573395,62.20401383,73.51656342,500.4762726,1499.579346,614.2810364,100.9404984,2.141778946,-0.719877005,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834127121,0.006977842,314.3553185,312.2744793,239.93269,-1.104157165,7.904575652,78.30926229,26.78352835,40.16489888,7.479223889,0.245848688,5.201035967,2.278187922,0.15565471,29.88571126,0.77008457,66.56588625,379.1990466,0.019583775,0,314.3553185
263,Tabebuia,10.27,c.w,800,1,1,11,26,10,25,30.53772163,293.7,10.9351101,0.225810761,3.433460719,1.598473796,30.53772163,6,1.420000017,1,2.840000033,27.45412636,25.99068642,400,400,385.2328796,23.67861557,27.68238831,65.04949951,76.04860687,500.2902832,1500.116089,247.2233582,100.9793625,0.83024025,-0.118527532,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833817139,0.003433461,303.6877216,300.6041264,240.0185689,0.61075893,4.393823719,43.51209605,15.82970774,28.995924,4.020824294,0.209178782,2.795349923,1.22547437,0.13213577,29.60841444,0.761130595,65.05561152,380.0066343,0.018822095,0,303.6877216
251,Tabebuia,14.57,c.c,400,2,1,21,36,10,10,41.69156647,240.4,11.95595375,0.155862536,4.483131776,2.847434388,41.69156647,6,1.420000017,1,2.840000033,37.81273651,36.13459015,400,401,383.8999329,47.25709152,52.35173416,72.09131622,79.86325836,500.3411255,1499.748291,162.3892059,100.5315628,2.681520462,-0.660356283,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833901876,0.004483132,314.8415665,310.9627365,239.9597212,-0.103597652,8.110436039,80.67551934,28.32378518,39.75215149,7.31605165,0.147753642,5.263001651,2.053049999,0.093041861,23.92428609,0.619895548,64.3468425,378.1087746,0.020732921,0,314.8415665
263,Tabebuia,11.15,c.w,800,2,1,21,27,10,27,30.27731514,296.2,11.45077079,0.245712225,3.489946973,1.502385386,30.27731514,6,1.420000017,1,2.840000033,28.47418976,26.97776604,400,400,384.5484924,23.9355526,28.00323296,61.92860031,72.45293427,500.366333,1499.509033,248.6143646,100.9312363,0.4154706,-0.202593505,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833943888,0.003489947,303.4273151,301.6241898,239.9214399,0.758603545,4.328786308,42.88847009,14.88523714,29.37575245,4.110051968,0.226146403,2.826400922,1.283651046,0.142978125,29.84986727,0.769069695,66.88296024,379.0772268,0.020307673,0,303.4273151
265,Tabebuia,10.83,w.c,400,2,1,121,35,10,27,35.75,287.45,14.6365674,0.314055826,5.707544581,1.93517801,35.75251198,6,1.420000017,1,2.840000033,35.2775898,35,400,400,379.6325379,32.62998963,39.20550346,57.36182976,68.91872406,500.3741303,1499.695862,335.4527588,100.830246,1.551294327,-0.714421273,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833956884,0.005707545,308.902512,308.4275898,239.9513326,-0.207356349,5.888276835,58.39795897,19.19245551,35.51505089,5.811625754,0.282768328,3.953098825,1.85852693,0.179297791,28.85576376,0.753840421,68.89117659,372.5680735,0.027478627,0,308.9
249,Tabebuia,12.51,w.w,800,2,1,121,35,10,10,34.96627427,290.8,17.02818289,0.380457144,4.710395706,1.346890335,34.96627427,6,1.420000017,1,2.840000033,34.79326439,34.97734833,400,401,377.9738922,37.11240768,42.5208149,67.0730095,76.84603882,500.3421784,1499.265564,318.4199372,100.917492,-2.068218231,-0.279756367,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833903631,0.004710396,308.1162743,307.9432644,239.8824849,0.350213885,5.637983188,55.86731712,13.34650222,34.87976933,5.61096227,0.335509153,4.291092853,1.319869418,0.213315932,29.31754281,0.7685802,77.84630432,369.8523449,0.035960004,0,308.1162743
254,Tabebuia,13.43,c.c,800,3,1,31,40,10,10,41.15843582,278.75,16.0976069,0.337911669,7.326348204,2.298969732,41.15843582,6,1.420000017,1,2.840000033,40.57414246,40.04371834,400,399.5,376.4488983,47.13683892,55.43296242,62.13939286,73.07526016,500.4599915,1500.097779,170.2373124,100.7704354,2.12468338,-0.982655883,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834099986,0.007326349,314.3084358,313.7241425,240.0156392,-1.052171626,7.884971153,78.24686552,22.81390311,40.86628914,7.763717938,0.301364523,5.586001421,2.177716517,0.191322304,28.06322648,0.739820861,72.0558309,368.7699212,0.031610496,0,314.3084358
251,Tabebuia,8.99,w.w,800,3,1,131,36,10,10,38.67586517,272.4,14.38024696,0.244482254,3.37353111,1.419735717,38.67586517,6,1.420000017,1,2.840000033,36.72079468,36.14547729,400,400,381.1759338,50.52362442,54.34783554,82.12207031,88.33802032,500.5247192,1499.412354,816.9174805,100.9292221,3.284704208,-0.516435385,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834207865,0.003373531,311.8258652,309.8707947,239.9059712,0.764965202,6.905020481,68.41448232,14.06664678,37.69832993,6.549213256,0.2251041,5.485284764,1.063928492,0.142311548,27.45055911,0.713524345,79.83076928,374.3126266,0.030793131,0,311.8258652
251,Tabebuia,11.91,w.w,800,5,1,151,42,10,10,43.8658638,322.75,9.35688078,0.328233168,6.433172503,2.036794063,43.8658638,6,1.420000017,1,2.840000033,42.43061257,42.00091744,400,399.5,385.1113434,62.77048684,69.95802307,75.06769562,83.65543366,499.5194245,1499.654785,108.9728012,100.8157616,4.531391144,-1.390645743,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832532374,0.006433173,317.0158638,315.5806126,239.9447603,-0.73020571,9.089661835,90.16108148,20.20305841,43.14823819,8.755663156,0.29418881,7.052867773,1.702795383,0.186650602,32.50736975,0.837271738,78.19091336,380.6353305,0.019373132,0,317.0158638
254,Tabebuia,9.02,c.c,800,1,1,11,35,11,11,37.56768799,279.8,15.03982398,0.367055879,6.61271283,2.136117908,37.56768799,6,1.420000017,1,2.840000033,36.00057221,34.97818756,400,400,378.4420929,35.76606178,43.36403656,60.4249382,73.32339859,499.6492157,1499.948242,416.3209076,100.9449578,1.515298128,-0.442349792,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832748693,0.006612713,310.717688,309.1505722,239.9917134,-0.8374702,6.51349963,64.52522209,21.16118553,36.7841301,6.234552353,0.316701011,4.377381722,1.857170631,0.201862027,28.20840126,0.739279352,69.19864609,371.2656453,0.028569178,0,310.717688
263,Tabebuia,10.66,c.w,800,1,1,11,27,11,26,31.42306519,295.45,10.45358267,0.2229632,3.629545279,1.716932294,31.42306519,6,1.420000017,1,2.840000033,28.40132427,26.970191,400,400.5,385.5639801,24.53825856,28.76538468,63.78208733,74.76954651,500.3422852,1499.071594,543.628006,100.9704895,0.773784638,-0.180163503,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833903809,0.003629545,304.5730652,301.5513243,239.8514497,0.511267996,4.621385289,45.76965663,17.00427196,29.91219473,4.239016949,0.206519334,2.904452995,1.334563954,0.13045645,29.78685143,0.765161665,64.20948274,380.566581,0.017777365,0,304.5730652
251,Tabebuia,16.14,c.c,400,2,1,21,37,11,11,40.18378449,236,13.23900751,0.170588061,4.578049181,2.694570157,40.18378449,6,1.420000017,1,2.840000033,38.13322195,37.76550039,400,399.6666667,381.4006856,42.46767171,47.69739532,63.66382726,71.49441274,500.2166545,1501.15979,72.58248901,100.4875208,1.375579198,-0.584630728,0.777777791,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833694424,0.004578049,313.3337845,311.2832219,240.185561,0.131825404,7.487557461,74.51242743,26.81503211,39.15850321,7.087000194,0.16076473,4.792987304,2.29401289,0.1013159,23.49174823,0.613004041,63.84233539,375.0001699,0.022949208,0,313.3337845
264,Tabebuia,15.10,c.w,800,2,1,21,38,11,28,40.63790512,281.2,7.603925127,0.136341038,3.586647765,2.597196066,40.63790512,6,1.420000017,1,2.840000033,39.11045837,38.08948135,400,400,388.8269653,46.35433578,50.43746948,65.95726776,71.76712799,500.4606628,1499.991699,225.038681,100.5774002,2.350515366,-1.163918257,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834101105,0.003586648,313.7879051,312.2604584,239.9986665,0.71422803,7.67006562,76.2603289,25.82285942,39.87418175,7.36396661,0.130095491,5.072869554,2.291097056,0.08184865,28.21400037,0.721452739,65.50441958,385.1836768,0.013034095,0,313.7879051
265,Tabebuia,11.33,w.c,400,2,1,121,37,11,28,37.165,284.15,14.55546208,0.308024657,6.505719776,2.236165799,37.16539574,6,1.420000017,1,2.840000033,36.97377396,37,400,400,379.0091858,33.46169472,40.94339562,53.57932663,65.54964066,500.3572083,1498.603272,1194.805725,100.7990265,1.737928391,-0.825161934,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833928681,0.00650572,310.3153958,310.123774,239.7765181,-0.577475552,6.363217946,63.12782995,22.18443433,37.06958485,6.329943457,0.277882347,4.127052147,2.20289131,0.176154393,28.51522519,0.746393997,66.56702178,371.9834099,0.02644682,0,310.315
251,Tabebuia,8.56,w.w,800,2,1,121,34,11,11,34.41083145,288,16.87611401,0.385615,6.66060024,1.891995085,34.41083145,6,1.420000017,1,2.840000033,34.11740876,34.00496674,400,400.5,376.6164398,27.74470997,35.44910622,52.01466179,66.48072815,500.3641205,1499.776673,394.7029419,100.9146996,0.294797898,-0.143964529,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833940201,0.0066606,307.5608315,307.2674088,239.9642622,-0.671933761,5.469337737,54.19756283,18.74845662,34.2641201,5.423497413,0.339412726,3.577342652,1.846154761,0.215849628,29.03971945,0.764095655,68.08726885,368.5673738,0.031278226,0,307.5608315
254,Tabebuia,16.03,c.c,800,3,1,31,42,11,11,42.9541626,293.3,11.9261006,0.28386416,7.628230703,2.760499101,42.9541626,6,1.420000017,1,2.840000033,42.46479034,42.00144577,400,400,382.0169678,50.05552673,58.66630554,59.65665817,69.91906738,500.3526917,1498.765137,209.8704376,100.6766129,2.243835449,-1.165040374,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833921153,0.007628231,316.1041626,315.6147903,239.8024165,-1.192254076,8.666824032,86.08577292,27.41946737,42.70947647,8.556489741,0.258069549,5.906324931,2.65016481,0.163428249,29.49151698,0.766806637,68.78366784,376.3201222,0.021905185,0,316.1041626
270,Tabebuia,10.00,c.w,800,3,1,31,37,11,23,41.9755249,254.5,8.149204491,0.114150823,3.446513924,2.953381498,41.9755249,6,1.420000017,1,2.840000033,38.54405212,37.10527039,400,401,388.6856079,48.46210098,52.37810135,71.24623108,77.00331116,500.4073181,1500.097046,0.698332429,100.7942886,-0.042598486,-0.741883993,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834012197,0.003446514,315.1255249,311.6940521,240.015522,0.491501674,8.232794963,81.67918118,29.30107983,40.25978851,7.51716677,0.109739941,5.279413466,2.237753305,0.068970568,25.56210585,0.652472549,63.03509327,384.7831406,0.013449007,0,315.1255249
269,Tabebuia,10.89,w.c,400,3,1,131,40.5,11,25,42.05022812,256.2,7.770162687,0.109633147,3.575920954,3.19158496,42.05022812,6,1.420000017,1,2.840000033,40.48250198,40.43677902,400,402,390.8021545,46.22055435,50.29284286,61.29751205,66.69816589,500.368927,1500.530762,202.8003693,100.882431,3.049736977,-1.243331194,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833948212,0.003575921,315.2002281,313.632502,240.0849165,0.709836949,8.265249212,81.92952061,31.63667774,41.26636505,7.930160066,0.105558258,5.073664252,2.856495814,0.066328301,25.50665485,0.646965343,60.18876807,386.9991958,0.012442613,0,315.2002281
251,Tabebuia,11.56,w.w,800,3,1,131,41,11,11,43.14226532,294.7,9.093591076,0.184855256,3.272196858,1.752842792,43.14226532,6,1.420000017,1,2.840000033,41.29689789,41.00861359,400,401,388.0036011,65.75075531,69.4081955,83.47982025,88.12345123,499.5427551,1500.731323,130.898056,100.8473969,5.141691208,-1.400350332,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832571259,0.003272197,316.2922653,314.4468979,240.1170064,0.818146298,8.752478628,86.78933618,17.38114068,42.2195816,8.339234018,0.173558363,6.999635836,1.339598182,0.109435351,29.66518931,0.758135225,79.60417606,383.6523183,0.018993277,0,316.2922653
268,Tabebuia,15.22,w.c,400,5,1,151,40.5,11,23,41.24373245,275.2,7.602255228,0.134886725,4.660221986,3.413213558,41.24373245,6,1.420000017,1,2.840000033,40.58960342,40.62978363,400,400,388.1318359,39.50173569,44.83793259,51.90606689,58.91793442,500.4988403,1501.00708,130.2255402,100.5275803,1.801006317,-1.039523125,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834164734,0.004660222,314.3937325,313.7396034,240.1611274,0.299992363,7.920662425,78.79093881,33.95300622,40.91666794,7.784507558,0.128770718,4.507448867,3.277058691,0.081009711,27.38992145,0.701982509,56.15085616,384.4092856,0.01143899,0,314.3937325
251,Tabebuia,12.31,w.w,800,5,1,151,42.5,11,11,44.29300118,326.35,8.839904192,0.331105681,6.553645793,2.043647953,44.29300118,6,1.420000017,1,2.840000033,42.97695351,42.582304,400,399.5,385.7310944,64.63041306,71.93774796,75.06598663,83.54898453,499.4319458,1500.499756,154.6539307,100.7700119,4.591815949,-1.498086691,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832386576,0.006553646,317.4430012,316.1269535,240.0799556,-0.771676089,9.292808676,92.21794057,20.28019262,43.63497735,8.980469559,0.296533088,7.249160724,1.731308836,0.188157367,32.85543997,0.845258562,78.55440083,381.5007365,0.018323347,0,317.4430012
254,Tabebuia,9.45,c.c,800,1,1,11,36,12,12,37.32516861,269.75,14.11381906,0.254735717,4.551665645,1.924409902,37.32516861,6,1.420000017,1,2.840000033,36.20279694,36.1437397,400,400,380.8203736,39.30085754,44.52467347,65.73045731,74.47200775,499.4782715,1500.017822,187.5839005,100.9501229,1.168598175,-0.469754577,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832463786,0.004551666,310.4751686,309.352797,240.0028462,0.289291068,6.419183577,63.58778382,19.06311036,36.76398278,6.224570773,0.232137324,4.494773676,1.729797098,0.14695021,27.18945817,0.707523912,70.89330347,374.0837638,0.027034151,0,310.4751686
265,Tabebuia,11.96,c.w,800,1,1,11,38,12,27,41.68,303.2,9.938377739,0.263200194,6.44825768,2.513283377,41.676651,6,1.420000017,1,2.840000033,39.42301178,38,400,398,382.9749756,48.19869614,55.5014801,67.54364777,77.77747345,500.3875122,1500.451416,120.536911,100.7318954,3.56230545,-1.383696556,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833979187,0.006448258,314.826651,312.5730118,240.0722212,-0.859329844,8.104052668,80.45170432,24.95022421,40.54983139,7.634212638,0.240876677,5.590769291,2.043443347,0.152406098,30.50879118,0.790838124,69.54764171,378.2228589,0.018382574,0,314.83
251,Tabebuia,16.69,c.c,400,2,1,21,38,12,12,36.70993042,241.5,14.68942921,0.197641664,4.62523314,2.390949239,36.70993042,6,1.420000017,1,2.840000033,37.27910995,38.07992554,400,400,379.8088684,32.60937881,37.94644928,51.21009064,59.59148026,500.2431946,1500.619263,7.833920002,100.5308609,0.136278152,-0.297189474,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833738658,0.004625233,309.8599304,310.42911,240.0990767,0.506285145,6.205738453,61.72968577,23.78323649,36.99452019,6.302993155,0.184782271,3.814789214,2.488203941,0.116579283,24.0859361,0.630810665,62.08936484,372.7192379,0.024845262,0,309.8599304
264,Tabebuia,15.92,c.w,800,2,1,21,39,12,29,42.31620407,307.1,7.7633236,0.202634627,5.240658959,2.590545777,42.31620407,6,1.420000017,1,2.840000033,40.4545517,39.05797958,400,400,387.3618774,51.645298,57.57688904,68.38900757,76.24365997,499.5878601,1498.698242,287.8278809,100.5812531,3.312082291,-1.486199141,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832646434,0.005240659,315.4662041,313.6045517,239.7917134,-0.188229217,8.381701423,83.33264071,25.75575168,41.38537788,7.98026561,0.189139483,5.791155646,2.189109964,0.119354823,30.83620642,0.791456455,68.96461818,383.6430348,0.014063435,0,315.4662041
268,Tabebuia,10.51,w.c,400,2,1,121,34,12,29,36.59376335,285.35,16.30750977,0.353239012,6.044737141,1.83995317,36.59376335,6,1.420000017,1,2.840000033,34.82154656,33.99579621,400,400,377.1555634,35.94527245,42.89423371,64.8264885,77.35902787,499.5383759,1499.825867,295.3421021,100.8660813,2.165872574,-0.817706108,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83256396,0.006044737,309.7437634,307.9715466,239.9721333,-0.57232502,6.166526705,61.13577715,18.24154345,35.70765495,5.873572073,0.314159927,4.326573535,1.546998539,0.199522971,28.67243554,0.753698754,72.0070477,369.2973477,0.032233207,0,309.7437634
251,Tabebuia,10.16,w.w,800,2,1,121,39,12,12,41.52345467,305.65,14.50892072,0.447532653,10.2138673,2.487393113,41.52345467,6,1.420000017,1,2.840000033,40.28720093,39.06175423,400,401,378.653061,43.43255234,55.00401116,58.22657394,73.74073792,500.473816,1499.598084,111.7671471,100.9321709,2.779241562,-0.920341253,0.500000015,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834123027,0.010213868,314.6734547,313.437201,239.935688,-2.62684095,8.039064662,79.64820959,24.64419843,40.9053278,7.779977259,0.386599633,5.55167155,2.228305709,0.246448149,30.8235686,0.80650001,71.33503292,371.7289525,0.027967363,0,314.6734547
254,Tabebuia,16.46,c.c,800,3,1,31,43,12,12,43.10661316,292.1,11.81937027,0.274926136,7.634880989,2.843489994,43.10661316,6,1.420000017,1,2.840000033,43.04410553,42.97206879,400,401,382.7887268,49.9199295,58.53531265,57.7121582,67.67235565,500.5909119,1499.691528,766.0131226,100.6691132,2.066375732,-1.176988006,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834318186,0.007634881,316.2566132,316.1941055,239.9506392,-1.126771362,8.736188007,86.78121554,28.24590289,43.07535934,8.72192872,0.250660912,5.892698013,2.829230707,0.158676276,29.36568722,0.762052315,67.99922367,377.1425034,0.021416136,0,316.2566132
270,Tabebuia,10.55,c.w,800,3,1,31,38,12,24,41.90107346,284.3,9.166634502,0.176891557,4.631998897,2.612284557,41.90107346,6,1.420000017,1,2.840000033,39.22661209,38.09301376,400,400,386.4491882,50.19031143,55.43610382,71.13215637,78.56674957,500.4260864,1500.28479,0.78826201,100.8057022,0.358398438,-0.893460989,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834043477,0.004631999,315.0510735,312.3766121,240.045561,0.002214376,8.200559931,81.35015928,25.91405546,40.56384277,7.639906648,0.166519748,5.588275373,2.051631275,0.104959504,28.60427885,0.734266145,67.81133721,382.063413,0.016375622,0,315.0510735
269,Tabebuia,11.38,w.c,400,3,1,131,41.5,12,26,41.92899323,253.6,9.28472973,0.134626251,4.511105381,3.309627145,41.92899323,6,1.420000017,1,2.840000033,41.23766708,41.61264801,400,400,386.3083496,43.4665947,48.61306,55.36601639,61.92137146,500.3597412,1499.087402,265.4458313,100.8578415,2.403813362,-1.223086596,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833932902,0.004511105,315.0789932,314.3876671,239.853979,0.365764486,8.212635444,81.42783271,32.81477271,41.58333015,8.064212825,0.128533308,4.9030083,3.161204526,0.080859378,25.30402834,0.649450269,58.84900457,381.7864343,0.014663094,0,315.0789932
254,Tabebuia,10.81,w.w,800,5,1,151,37,12,12,38.18321228,307.4,13.18148769,0.376233525,6.714768417,1.923538426,38.18321228,6,1.420000017,1,2.840000033,37.27527618,37.11769104,400,400,380.7940979,39.88752747,47.55824661,62.90250397,74.99920654,500.2471619,1499.099731,575.5313721,100.9314575,1.316455841,-0.608029723,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83374527,0.006714768,311.3332123,310.4252762,239.8559517,-0.791010499,6.723661574,66.61611493,19.05786831,37.72924423,6.560217,0.3322219,4.800123148,1.760093852,0.211190018,31.00284551,0.806649377,73.20867167,374.5006787,0.025881006,0,311.3332123
254,Tabebuia,11.17,c.c,800,1,1,11,37,13,13,40.75260353,264.3,10.53716282,0.16859569,4.378176089,2.602972062,40.75260353,6,1.420000017,1,2.840000033,38.17919159,37.11286164,400,399.5,384.5266724,45.69355965,50.68316651,68.59259033,76.08211136,499.7821198,1500.197754,495.4812775,100.9081955,1.946577073,-0.694287658,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329702,0.004378176,313.9026036,311.3291916,240.0316353,0.151389468,7.717317814,76.47861757,25.79545106,39.46589756,7.204784102,0.159058061,5.114345752,2.090438351,0.100225944,26.60918289,0.685815915,65.99768306,379.4896954,0.018429028,0,313.9026035
265,Tabebuia,12.40,c.w,800,1,1,11,39,13,28,42.32,324.6,7.673954847,0.26311519,5.971438017,2.318008207,42.31750107,6,1.420000017,1,2.840000033,40.11248398,39,400,401,388.9932556,53.49346161,60.221241,72.22509766,81.30871582,500.4769287,1499.783569,125.0247345,100.6997604,4.22700882,-1.500166893,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834128215,0.005971438,315.4675011,313.262484,239.9653657,-0.611384556,8.382272749,83.24024518,23.01900419,41.21499252,7.908616079,0.240805479,6.064264542,1.844351537,0.152360494,32.65208487,0.833566798,72.73536695,385.3166537,0.014600208,0,315.47
254,Tabebuia,11.68,c.c,800,2,1,21,37,13,13,42.14855957,294.7,14.12420787,0.370289061,10.23151373,2.937280418,42.14855957,6,1.420000017,1,2.840000033,39.8484993,38.07255936,400,401,379.1504211,41.60553741,53.2394104,57.07502747,73.03453064,499.5822449,1499.025391,136.0054321,100.8812256,2.829883575,-0.881749511,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832637075,0.010231514,315.2985596,312.9984993,239.8440571,-2.798939319,8.308137389,82.35563496,29.11622456,40.99852943,7.818394303,0.327578269,5.370856971,2.447537333,0.20818834,29.70729292,0.776678326,66.44898298,372.4091155,0.025304434,0,315.2985596
268,Tabebuia,11.10,w.c,400,2,1,121,35,13,30,37.58647156,281.1,15.51971262,0.312677969,6.052994535,2.04959136,37.58647156,6,1.420000017,1,2.840000033,35.79802322,34.96923447,400,401,379.1899414,37.26988983,44.21938324,63.68164825,75.5559845,499.4897766,1499.021362,317.3424988,100.8593979,1.806180954,-0.890791893,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832482961,0.006052995,310.7364716,308.9480232,239.8434126,-0.582165711,6.509531729,64.54065625,20.32127301,36.69224739,6.199738754,0.281667028,4.459940369,1.739798386,0.178588006,28.22653318,0.738047581,70.00563845,371.705768,0.029652556,0,310.7364716
251,Tabebuia,10.68,w.w,800,2,1,121,40,13,13,42.96177101,309.55,13.17118468,0.430419703,10.84224449,2.715987481,42.96177101,6,1.420000017,1,2.840000033,41.54981423,40.04255104,400,401.5,380.5652771,46.78561402,59.01633072,58.63984108,73.97542572,500.4996338,1499.615051,113.8784981,100.9250908,3.651395798,-1.060466528,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834166056,0.010842245,316.111771,314.6998142,239.9384029,-2.971191049,8.672214954,85.9272567,26.91092598,42.25579262,8.356034758,0.373757592,5.956227473,2.399807286,0.238104179,31.21717868,0.81275786,70.67118551,374.2767884,0.024979509,0,316.111771
270,Tabebuia,11.09,c.w,800,3,1,31,39.5,13,25,43.18487549,274.5,8.774449804,0.157007413,4.869517345,3.061476728,43.18487549,6,1.420000017,1,2.840000033,40.68678284,39.64278412,400,399,385.3406067,51.15458679,56.66259003,67.04014587,74.25861359,500.3916321,1500.599609,0.82094717,100.7808914,0.148694992,-0.990434408,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833986053,0.004869517,316.3348755,313.8367828,240.0959321,-0.09608921,8.771983061,87.04014161,30.37755158,41.93582916,8.215594385,0.148782099,5.710506333,2.505088052,0.093694404,27.60642814,0.710865188,64.36751005,381.14142,0.014918677,0,316.3348755
254,Tabebuia,10.25,w.w,800,3,1,131,37,13,13,39.60601425,245.7,8.971858968,0.118236408,3.412495644,2.859948701,39.60601425,6,1.420000017,1,2.840000033,37.17856216,37.11702728,400,399,386.525238,39.65766144,43.57239151,62.88840103,69.09630585,500.2344971,1499.756592,233.1214294,100.9602203,1.316410065,-0.460633636,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833724162,0.003412496,312.7560143,310.3285622,239.9610493,0.671218685,7.259026948,71.89987229,28.32748078,38.39228821,6.800116893,0.113510671,4.399078247,2.401038646,0.071354133,24.72040221,0.633471946,59.85857747,382.2320386,0.014143762,0,312.7560143
269,Tabebuia,14.69,w.c,400,5,1,151,41.5,13,25,44.19703293,285.2,5.441921372,0.106277313,4.061444794,3.692757199,44.19703293,6,1.420000017,1,2.840000033,42.1310463,41.60226059,400,400,391.0957031,50.63578415,55.23659515,61.33540726,66.90839386,500.403656,1500.915771,67.20090485,100.5442276,3.16782093,-1.50951314,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834006093,0.004061445,317.3470329,315.2810463,240.1465181,0.378751171,9.246477994,91.96428492,36.72768977,43.16403961,8.762440926,0.102443706,5.553720795,3.208720131,0.064361049,28.32689205,0.72037518,58.44523873,388.3994134,0.008535357,0,317.3470329
254,Tabebuia,13.92,c.c,800,1,1,11,40,14,14,42.07874298,288.2,11.10074095,0.240726174,6.609230086,2.795453993,42.07874298,6,1.420000017,1,2.840000033,40.67237473,40.0430603,400,400,383.1429138,46.92191315,54.41834641,61.5164299,71.34454346,500.2032166,1499.846802,131.1398468,100.7419891,2.074623108,-0.9438833,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833672028,0.00660923,315.228743,313.8223747,239.9754829,-0.813405014,8.277666456,82.16699438,27.74864798,41.37555885,7.976121352,0.221915969,5.482212462,2.493908889,0.140273104,28.99170482,0.751108082,66.58587012,377.8382408,0.019666151,0,315.228743
