"Date","DOY","Species","Time","Treat.orig","Treat","CO2.meas","Plant","Leaf","Leaf.unique","Tset","Rep","Curve.unique","Rep.total","Tleaf","Ci","Ci.org","Photo","Photo.org","Cond","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","TBlk","CO2.set","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","EBal.","Tk"
"26-Sep-17",269,"Tabebuia",11.92083333,"Warmed","w.c",400,2,1,121,40,17,"w.c400.2.1.17",34,41.16293335,557,557.483263,29.292428,29.20897963,0.290686557,6.852623109,2.447225635,41.16293335,6,1.420000017,1,2.840000033,40.35812759,40.04560852,800,801,759.3568726,46.17194748,53.94564438,61.61107635,71.98416901,500.3761292,1500.546997,122.5997696,100.835022,0.793026924,-1.425315142,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833960215,0.006852623,314.3129333,313.5081276,240.0875142,-0.843369558,7.886835871,78.21524424,24.26959986,40.76053047,7.720226772,0.263696096,5.439610236,2.280616536,0.167039586,55.87789631,0.729764482,69.86019119,745.2023595,0.027914834,0,314.31293335
"26-Sep-17",269,"Tabebuia",12.38527778,"Warmed","w.c",400,2,1,121,41,18,"w.c400.2.1.18",35,42.18449402,552.6,553.2093842,26.64315392,26.55655908,0.254235252,6.556227545,2.634926711,42.18449402,6,1.420000017,1,2.840000033,41.30135345,41.01942825,800,800,762.3721313,49.01459885,56.4448204,62.17927933,71.60516357,499.5406189,1500.793945,93.8215332,100.7874908,0.85035038,-1.544928789,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832567698,0.006556228,315.334494,314.4513535,240.1270259,-0.703878847,8.323858531,82.58821071,26.1433903,41.74292374,8.132448726,0.233346226,5.68893182,2.443516907,0.147584526,55.37323016,0.720653023,68.77516218,749.4756477,0.024896023,0,315.33449402
"26-Sep-17",269,"Tabebuia",12.84472222,"Warmed","w.c",400,2,1,121,42,19,"w.c400.2.1.19",36,43.51790237,573,573.5097014,24.84509671,24.75643419,0.27113574,7.684577317,2.895234406,43.51790237,6,1.420000017,1,2.840000033,42.52577591,41.99855804,800,801,764.3565063,51.19190216,59.86884308,60.84727097,71.16078186,499.5661926,1498.735474,95.49433136,100.7283325,1.918969154,-1.739238024,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832610321,0.007684577,316.6679024,315.6757759,239.7976704,-1.299206432,8.925723139,88.61184253,28.74299945,43.02183914,8.697557352,0.247506238,6.030488733,2.667068619,0.156653932,57.40610372,0.74560783,68.01536133,752.3138689,0.022904147,0,316.66790237
"26-Sep-17",269,"Tabebuia",13.29027778,"Warmed","w.c",400,2,1,121,43,20,"w.c400.2.1.20",37,44.12648392,586,586.5940721,23.05995768,22.96926439,0.27301948,7.930061753,2.959348606,44.12648392,6,1.420000017,1,2.840000033,43.34460449,42.96400833,800,801,766.3076782,53.17670059,62.10925293,60.52835846,70.6958313,499.5793762,1501.440063,105.8756256,100.6830902,2.633660316,-1.856429338,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832632294,0.007930062,317.2764839,316.4946045,240.2304048,-1.385651633,9.212700122,91.50196029,29.39270736,43.7355442,9.027450997,0.249074999,6.253351516,2.774099482,0.157659524,58.69784325,0.760785857,68.25666618,755.1127586,0.021288194,0,317.27648392
"26-Sep-17",269,"Tabebuia",13.74333333,"Warmed","w.c",400,2,1,121,44,21,"w.c400.2.1.21",38,44.38057709,593.6,594.1864838,22.03508846,21.94406726,0.276157166,8.128404309,2.99736155,44.38057709,6,1.420000017,1,2.840000033,44.20956039,44.14242554,800,800,766.6229248,53.82071686,62.96883774,58.54409409,68.49506378,499.5496826,1500.879272,104.7843246,100.6449738,2.58277607,-1.945136309,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832582804,0.008128404,317.5305771,317.3595604,240.1406782,-1.390571842,9.334858571,92.75037017,29.78153243,44.29506874,9.293593947,0.251683824,6.337497022,2.956096926,0.159332167,59.44330576,0.770422682,68.26537807,755.9150411,0.020343034,0,317.53057709
"20-Sep-17",263,"Tabebuia",12.33777778,"Warmed","w.c",400,3,1,131,29,1,"w.c400.3.1.1",15,35.4136467,364,366,22.6111769,22.51655159,0.097496955,2.516583159,2.57216835,35.4136467,6,1.420000017,1,2.840000033,31.12016678,29.28455162,800,799,770.0918579,28.87560272,31.80296326,64.10071564,70.59913635,499.4017639,1500.376953,769.0994263,100.8359451,-4.030828476,-0.341189086,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.832336273,0.002516583,308.5636467,304.2701668,240.0603071,0.88557753,5.779050208,57.31141014,25.50844688,33.26690674,5.128369528,0.094260984,3.206881858,1.92148767,0.059195545,35.88081541,0.462066411,54.96199555,759.1086089,0.016729154,0,308.5636467
"21-Sep-17",264,"Tabebuia",9.763055556,"Warmed","w.c",400,3,1,131,25,4,"w.c400.3.1.4",18,28.07082558,565.2,565.9766555,24.05110993,23.95830999,0.215102746,2.382663966,1.164046006,28.07082558,6,1.420000017,1,2.840000033,26.0062027,25.02032661,800,799,768.3340454,23.4416275,26.22428322,70.08364868,78.40297699,500.280426,1500.503052,445.3231506,100.9175491,-3.714635849,-0.008255694,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83380071,0.002382664,301.2208256,299.1562027,240.0804829,1.308762402,3.810536397,37.75890744,11.53462422,27.03851414,3.587263859,0.199957857,2.64649039,0.940773469,0.126251465,56.65333795,0.730648893,70.66423467,756.6670926,0.022921173,0,301.22082558
"25-Sep-17",268,"Tabebuia",9.746944444,"Warmed","w.c",400,3,1,131,32,6,"w.c400.3.1.6",20,35.88757706,338.7,340.3259829,22.98989836,22.89570956,0.092805159,2.396154881,2.564683246,35.88757706,6,1.420000017,1,2.840000033,32.88037109,32.04550552,800,799,769.6713257,30.61090469,33.39302444,61.51086044,67.10137177,499.5054626,1501.11377,351.3447266,100.8388062,-3.17502594,-0.459727287,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832509104,0.002396155,309.0375771,306.0303711,240.1781978,1.129621628,5.931995965,58.82651919,25.43349475,34.38397408,5.45851873,0.089868449,3.367312719,2.091206011,0.056424444,33.28885295,0.428909661,56.10959213,758.5082354,0.01737184,0,309.03757706
"26-Sep-17",269,"Tabebuia",10.52166667,"Warmed","w.c",400,3,1,131,39.5,10,"w.c400.3.1.10",24,42.41856003,413.6,415.2328084,19.33527263,19.23740595,0.097375021,3.244473629,3.242067423,42.41856003,6,1.420000017,1,2.840000033,40.10746002,39.65342331,800,799,773.2175293,47.70391846,51.39442062,64.54278564,69.53598022,500.3751221,1500.82605,206.5813141,100.8830414,0.757874489,-1.273383379,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833958537,0.003244474,315.56856,313.25746,240.1321626,0.763857223,8.426892885,83.53131279,32.13689217,41.26301003,7.928751526,0.094147005,5.184825463,2.743926063,0.059123623,40.90166602,0.524349841,60.11153011,763.7901125,0.015608495,0,315.56856003
"26-Sep-17",269,"Tabebuia",11.00027778,"Warmed","w.c",400,3,1,131,40.5,11,"w.c400.3.1.11",25,41.72068024,474,475.1367125,21.47386536,21.37772444,0.134639973,4.159221644,3.050334718,41.72068024,6,1.420000017,1,2.840000033,40.45970154,40.4350853,800,801,771.5526123,45.54938889,50.28720474,60.47457504,66.76483154,500.2388611,1500.506226,176.1993866,100.8720551,0.066430092,-1.25554204,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833731435,0.004159222,314.8706802,313.6097015,240.0809907,0.460410836,8.122908403,80.5268456,30.23964086,41.09019089,7.856489344,0.128545817,5.072573685,2.783915658,0.080867299,47.20830575,0.606571498,61.6383428,761.1093445,0.017792005,0,314.87068024
"26-Sep-17",269,"Tabebuia",11.48388889,"Warmed","w.c",400,3,1,131,41.5,12,"w.c400.3.1.12",26,42.02563477,457.7,458.8824972,21.30613939,21.21037009,0.126938443,4.315242404,3.347956395,42.02563477,6,1.420000017,1,2.840000033,41.26420593,41.61096191,800,801,771.1943359,43.72871399,48.65171432,55.61815262,61.879673,500.3410339,1500.721436,182.6217346,100.8514557,-0.61757946,-1.225875139,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833901723,0.004315242,315.1756348,314.4142059,240.1154243,0.457655264,8.254552607,81.84862132,33.196907,41.64492035,8.090487373,0.121507468,4.906596211,3.183891161,0.076412121,45.52021928,0.585272803,58.46629615,760.8309547,0.016753419,0,315.17563477
"20-Sep-17",263,"Tabebuia",13.90611111,"Warmed","w.c",400,3,3,133,30,2,"w.c400.3.3.2",16,32.72415924,463,464,24.22133326,24.12864066,0.143334468,3.225901765,2.291642236,32.72415924,6,1.420000017,1,2.840000033,30.61046791,30.09202957,800,800,768.230835,22.85212135,26.62466431,52.18707275,60.80237579,499.3999939,1501.429565,17.89936066,100.7595139,-4.953056335,-0.215399444,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832333323,0.003225902,305.8741592,303.7604679,240.2287251,0.845875163,4.974330468,49.36834526,22.74368095,31.66731358,4.685900865,0.136447956,2.682688232,2.003212633,0.085873053,46.08874892,0.595411367,54.41185422,756.4830113,0.017776094,0,305.87415924
"21-Sep-17",264,"Tabebuia",10.23916667,"Warmed","w.c",400,5,1,151,25,3,"w.c400.5.1.3",15,30.09725571,525.7,526.973226,18.84480996,18.74386505,0.132984812,1.797952764,1.377314333,30.09725571,6,1.420000017,1,2.840000033,26.51539612,25.01090813,800,800,776.1911621,26.71366692,28.80742645,77.49528503,83.56919861,500.3893738,1500.044312,454.7035217,100.9112549,-0.01307869,0.186839372,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83398229,0.001797953,303.2472557,299.6653961,240.0070845,1.393235497,4.284307886,42.45619472,13.64876826,28.30632591,3.863137197,0.127036258,2.906993553,0.956143644,0.0799115,52.42712613,0.669341498,68.15544627,766.9955737,0.017189839,0,303.24725571
"22-Sep-17",265,"Tabebuia",10.05944444,"Warmed","w.c",400,5,1,151,32,6,"w.c400.5.1.6",18,35.59,464.9,466.36,19.00329488,18.9,0.109127744,2.461304062,2.251755741,35.58901978,6,1.420000017,1,2.840000033,32.90594101,32,800,801,775.7728882,32.68548965,35.53213501,65.59382629,71.30651855,500.3465576,1499.087036,272.8029175,100.8519821,-2.46931839,-0.521788597,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833910929,0.002461304,308.7390198,306.055941,239.8539204,1.140731091,5.835241986,57.85946754,22.32733253,34.24748039,5.417211868,0.105089647,3.583486245,1.833725623,0.066032271,46.13327861,0.589651333,61.01875933,766.5021488,0.01552562,0,308.74
"25-Sep-17",268,"Tabebuia",10.17666667,"Warmed","w.c",400,5,1,151,33,7,"w.c400.5.1.7",19,36.64809036,477.2,478.4637914,20.65065654,20.55292696,0.126809591,3.096498122,2.445908126,36.64809036,6,1.420000017,1,2.840000033,33.94364548,33.02186203,800,801,773.0852051,33.49296951,37.07479477,63.4154129,70.19721985,499.4709473,1500.060181,353.8181152,100.8466949,-3.035873413,-0.593523979,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832451579,0.003096498,309.7980904,307.0936455,240.0096235,0.807158006,6.184778645,61.32852096,24.25372619,35.29586792,5.741576841,0.1213894,3.738870518,2.002706322,0.076337413,47.48130867,0.609022936,60.18412819,763.0325761,0.016680272,0,309.79809036
"25-Sep-17",268,"Tabebuia",14.33333333,"Warmed","w.c",400,5,1,151,38.5,9,"w.c400.5.1.9",21,40.93811035,428.8,430.7428652,17.16220881,17.0533745,0.08811387,3.109982326,3.437877006,40.93811035,6,1.420000017,1,2.840000033,38.87612915,38.48546219,800,807,783.8359375,39.7494545,43.31786728,57.25974655,62.40010071,500.2668762,1500.56897,303.8060303,100.5472946,-1.128547668,-0.938010216,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833778127,0.003109982,314.0881104,312.0261292,240.0910298,0.876519977,7.793371369,77.50950833,34.19164105,39.90711975,7.376946183,0.085462316,4.355494363,3.021451819,0.053646008,42.18804876,0.535295852,54.46360345,775.4367757,0.012410249,0,314.08811035
"25-Sep-17",268,"Tabebuia",15.33,"Warmed","w.c",400,5,1,151,40.5,11,"w.c400.5.1.11",23,41.29436493,449.5,451.2633904,16.3059456,16.20392963,0.092585521,3.493782364,3.679142099,41.29436493,6,1.420000017,1,2.840000033,40.41004944,40.63054276,800,800,777.2269897,38.39502335,42.40653992,50.93343735,56.25497055,500.4027405,1500.554688,38.13523483,100.5217972,-1.247303009,-0.946307182,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834004567,0.003493782,314.4443649,313.5600494,240.0887446,0.859113826,7.941923703,79.00698084,36.60044092,40.85220718,7.757913504,0.089662476,4.262781605,3.4951319,0.056294533,44.31753339,0.567240802,52.2374716,769.237797,0.011413242,0,314.44436493
"31-Aug-17",243,"Tabebuia",10.894,"Warmed","w.w",800,1,1,111,40,1,"w.w800.1.1.1",1,41.25,530,530.6,24.04122081,23.97,0.2,5.42,2.78,41.25,6,1.420000017,1,2.840000033,40.44652176,40.04927826,800,801,767.0361938,44.74874115,50.92158127,59.52807236,67.73963928,500.4321899,1498.644409,266.5991821,100.9989395,-1.724315643,-1.770495296,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83405365,0.005424715,314.4020828,313.5965218,239.7831001,-0.118009569,7.924165464,78.45790759,27.53632633,40.84930229,7.756716912,0.184258111,5.143025706,2.613691206,0.116245476,53.32550134,0.688338841,64.9101828,755.4962806,0.020857758,0,314.4
"31-Aug-17",243,"Tabebuia",12.416,"Warmed","w.w",800,1,1,111,36,2,"w.w800.1.1.2",2,38.72,424.1,425,24.02875343,23.95,0.13,4.74,3.66,38.72,6,1.420000017,1,2.840000033,36.6967392,36.14125061,800,801,767.8340454,26.82227707,32.32768631,43.65515137,52.61559296,500.2024231,1499.873657,121.3093033,100.929924,-4.96105957,-0.940430522,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833670705,0.00474303,311.8719734,309.8467392,239.9797798,0.053405599,6.922209291,68.58431094,36.25662463,37.70935631,6.553136185,0.124217721,3.262830923,3.290305262,0.078127295,42.5081578,0.548510535,46.76170892,756.2998257,0.015002691,0,311.87
"31-Aug-17",243,"Tabebuia",12.889,"Warmed","w.w",800,2,1,121,36,1,"w.w800.2.1.1",1,37.66,518.7,519.2,27.52054037,27.45,0.22,6.27,2.93,37.66,6,1.420000017,1,2.840000033,36.58018112,36.13609695,800,801,761.897583,28.50081444,35.75766754,46.66547012,58.5473938,500.2481995,1501.115234,187.1257324,100.8900375,-4.889644623,-1.111081004,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833746999,0.00627475,310.8093933,309.7301811,240.1784321,-0.586882934,6.535376819,64.77722656,29.01955902,37.11978722,6.346219133,0.205355783,3.60759242,2.738626712,0.129695462,52.15786192,0.678539135,56.24065917,748.7052617,0.020847084,0,310.81
"31-Aug-17",243,"Tabebuia",11.312,"Warmed","w.w",800,2,1,121,40,2,"w.w800.2.1.2",2,41.43,563.3,563.7,27.24109679,27.17,0.29,7.84,2.85,41.43,6,1.420000017,1,2.840000033,40.71162033,40.04444122,800,800,760.2044678,42.10560226,51.0266304,55.22130203,66.92118835,500.3416138,1500.047485,191.7939911,100.9875793,-2.054878235,-1.816183925,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83390269,0.007839281,314.5786194,313.8616203,240.0075923,-1.334335039,7.998538484,79.20319049,28.17656009,41.07011986,7.848133985,0.260103694,5.153055886,2.695078098,0.164733602,56.75268934,0.739244439,65.43226109,747.1454706,0.024059199,0,314.58
"4-Sep-17",247,"Tabebuia",9.49,"Warmed","w.w",800,2,1,121,24,3,"w.w800.2.1.3",3,27.686409,570.6,571.270115,22.2429343,22.16469112,0.20106662,2.288263703,1.193683543,27.686409,6,1.420000017,1,2.840000033,25.4733181,25.01727486,800,800,771.3035889,22.37624359,25.05233955,69.15808868,77.42908478,500.1922302,1501.015381,434.5273132,101.0816727,-7.592079163,0.300798208,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833653717,0.002288264,300.836409,298.6233181,240.162455,1.340529261,3.72601593,36.86143917,11.80909962,26.57986355,3.49178703,0.187772671,2.532332387,0.959454643,0.118484032,57.74493879,0.740655331,69.12593551,760.6172467,0.020430948,0,300.836409
"4-Sep-17",247,"Tabebuia",11.45,"Warmed","w.w",800,2,1,121,27,4,"w.w800.2.1.4",4,29.44581032,551.6,552.204098,24.72744888,24.65006621,0.208572414,3.212759171,1.616653553,29.44581032,6,1.420000017,1,2.840000033,27.50926208,26.97244835,800,803,770.5153198,21.06547737,24.82953262,57.74810028,68.06673431,499.40625,1500.524048,551.8110962,101.0910416,-8.580608368,0.221336156,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83234375,0.003212759,302.5958103,300.6592621,240.0838417,0.889003148,4.126696868,40.82158817,15.99205555,28.4775362,3.901774881,0.194302636,2.510043315,1.391731566,0.122645347,55.82288744,0.716668551,62.26612494,758.6481894,0.020489988,0,302.59581032
"5-Sep-17",248,"Tabebuia",8.073888889,"Warmed","w.w",800,2,1,121,30,5,"w.w800.2.1.5",5,32.23321533,589.7,590.0939925,30.10245768,30.03422514,0.331536804,3.516048912,1.145542918,32.23321533,6,1.420000017,1,2.840000033,30.74803162,30.09711647,800,801,762.1473389,32.50529861,36.56723785,73.81924438,83.04386902,500.3733215,1498.844482,150.591217,100.9902725,-4.807626247,0.009929456,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833955536,0.003516049,305.3832153,303.8980316,239.8151118,0.781874718,4.838478234,47.91033941,11.34310156,31.49062347,4.639128384,0.296879583,3.692935316,0.946193068,0.188380518,59.43410292,0.772177655,77.86426671,747.7276253,0.031589008,0,305.38321533
"5-Sep-17",248,"Tabebuia",9.455,"Warmed","w.w",800,2,1,121,33,6,"w.w800.2.1.6",6,35.40606689,597.1,597.3890959,32.88000409,32.81833083,0.409410138,4.943159731,1.325192983,35.40606689,6,1.420000017,1,2.840000033,33.75411987,33.01337433,800,800,756.1644287,38.3889122,44.05517578,73.60123444,84.46489716,500.3707886,1499.143799,341.5204773,101.042366,-3.98547554,-0.234638423,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833951314,0.00494316,308.5560669,306.9041199,239.8630025,0.013135584,5.776632179,57.170397,13.11522122,34.58009338,5.518349314,0.357826419,4.451439197,1.066910118,0.227766781,60.23416845,0.788357436,78.88092738,740.4261299,0.035272207,0,308.55606689
"5-Sep-17",248,"Tabebuia",10.765,"Warmed","w.w",800,2,1,121,35,7,"w.w800.2.1.7",7,36.32710648,595.8,596.0830729,32.4597452,32.39898238,0.414495555,6.32494343,1.675428294,36.32710648,6,1.420000017,1,2.840000033,35.55522156,34.97808075,800,800,755.335022,36.30432892,43.55715561,62.98750305,75.57105255,500.448761,1499.279907,799.3624268,101.0521011,-5.474691391,-0.403995723,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834081268,0.006324943,309.4771065,308.7052216,239.8847798,-0.569811731,6.076970388,60.1370018,16.57984619,35.94116402,5.949508702,0.36170502,4.401542094,1.547966609,0.230281664,60.11035686,0.787524977,74.62564592,739.7967324,0.032973381,0,309.47710648
"5-Sep-17",248,"Tabebuia",12.20888889,"Warmed","w.w",800,2,1,121,37,8,"w.w800.2.1.8",8,40.28025818,587.6,587.9038414,32.32317834,32.26318103,0.403028272,7.724815086,2.066217922,40.28025818,6,1.420000017,1,2.840000033,38.44284821,37.10413742,800,800,754.6378174,45.34473801,54.10655212,67.09651184,80.06134796,500.3656921,1501.469727,242.1290588,100.896431,-2.812620163,-0.780132532,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83394282,0.007724815,313.4302582,311.5928482,240.2351509,-1.444474285,7.525375924,74.58515481,20.47860269,39.36155319,7.164496228,0.352941818,5.459158001,1.705338227,0.224601038,59.19030312,0.777385068,74.30194916,739.1646454,0.032720727,0,313.43025818
"6-Sep-17",249,"Tabebuia",11.21,"Warmed","w.w",800,2,1,121,33,9,"w.w800.2.1.9",9,35.28089523,597.4,597.700169,32.7990894,32.73773209,0.402956094,4.112337621,1.116832946,35.28089523,6,1.420000017,1,2.840000033,33.7702179,33.02221298,800,799,755.8765869,41.02976227,45.73542404,78.57292938,87.5843811,500.3663635,1499.286499,347.6335144,101.015686,-4.274856567,-0.119968235,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833943939,0.004112338,308.4308952,306.9202179,239.8858345,0.462110289,5.736828182,56.7914589,11.05603486,34.52555656,5.501654687,0.352886464,4.619995236,0.881659451,0.224565171,60.24787197,0.789045415,82.03000278,740.1768338,0.036602828,0,308.43089523
"6-Sep-17",249,"Tabebuia",12.72,"Warmed","w.w",800,2,1,121,35,10,"w.w800.2.1.10",10,35.30463409,581.9,582.228094,31.59864454,31.53378014,0.345532008,4.553879405,1.416939928,35.30463409,6,1.420000017,1,2.840000033,34.93733215,34.97476959,800,801,759.0734863,37.66692734,42.89396286,67.51141357,76.87996674,500.3079224,1498.757935,285.6756287,100.8864288,-7.034683228,-0.302833378,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833846537,0.004553879,308.4546341,308.0873322,239.8012642,0.400987732,5.74435866,56.93886409,14.04490123,35.12098312,5.686323781,0.308052439,4.327418731,1.35890505,0.195582381,58.58832164,0.76505822,76.85354732,743.9434463,0.032881275,0,308.45463409
"8-Sep-17",251,"Tabebuia",8.746666667,"Warmed","w.w",800,2,1,121,34,11,"w.w800.2.1.11",11,36.13709641,513,513.4615906,30.29200967,30.2259933,0.2310131,4.81945152,2.165383042,36.13709641,6,1.420000017,1,2.840000033,34.66517639,33.99922943,800,801,760.1244507,32.57677841,38.13541031,59.29455566,69.41208649,500.374176,1499.270996,674.2678223,100.9177856,-4.637537003,-0.215753317,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83395696,0.004819452,309.2870964,307.8151764,239.883354,0.101628194,6.013924205,59.59231237,21.45690206,35.4011364,5.775059777,0.213635431,3.848541163,1.926518614,0.134981758,51.59915514,0.672651594,64.99172037,745.6152187,0.026605552,0,309.28709641
"8-Sep-17",251,"Tabebuia",10.37222222,"Warmed","w.w",800,2,1,121,39,12,"w.w800.2.1.12",12,41.67137527,602.1,602.3013492,31.68740845,31.62771631,0.463846157,10.38755713,2.450353876,41.67137527,6,1.420000017,1,2.840000033,40.38523865,39.0619545,800,802,754.3599854,44.23474121,55.99206161,58.99811935,74.67945099,500.4169006,1499.200073,107.7066193,100.9329147,0.445905685,-0.948476553,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834028168,0.010387557,314.8213753,313.5352386,239.8720064,-2.723547915,8.101795857,80.26911616,24.27705454,41.02830696,7.830752432,0.398724101,5.651441981,2.179310452,0.254335537,60.68029144,0.796959404,72.10084939,739.1891076,0.031130071,0,314.82137527
"8-Sep-17",251,"Tabebuia",10.89777778,"Warmed","w.w",800,2,1,121,40,13,"w.w800.2.1.13",13,42.90347672,604.3,604.592071,28.75239028,28.68803038,0.427280305,11.36939765,2.868795203,42.90347672,6,1.420000017,1,2.840000033,41.61727524,40.0412941,800,803,758.6134644,44.36868668,57.22200012,55.42814636,71.48530579,500.3605347,1498.771851,120.0554657,100.923996,2.151502609,-1.005834341,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833934224,0.011369398,316.0534767,314.7672752,239.8034907,-3.221743252,8.643868113,85.6473035,28.42530337,42.26037598,8.357141142,0.371402498,5.77507291,2.582068233,0.23657391,60.89513613,0.795367098,68.93217235,744.83653,0.026822433,0,316.05347672
"8-Sep-17",251,"Tabebuia",12.91638889,"Warmed","w.w",800,2,1,121,41,14,"w.w800.2.1.14",14,44.08533478,607.3,607.5950082,28.20568255,28.13916044,0.381091814,6.644178517,1.827321041,44.08533478,6,1.420000017,1,2.840000033,42.06531906,41.01453018,800,800,760.5859375,65.75562286,73.15304565,80.04147339,89.04603577,499.4823303,1499.334961,174.2084656,100.68927,4.027952194,-1.331784964,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832470551,0.006644179,317.2353348,315.2153191,239.8935884,-0.92962517,9.193047808,91.30116651,18.14812086,43.07532692,8.721913937,0.336004317,7.365726767,1.356187171,0.213636062,61.04003525,0.797045826,80.90431042,747.0683121,0.030796143,0,317.23533478
"8-Sep-17",251,"Tabebuia",13.3275,"Warmed","w.w",800,2,1,121,42,15,"w.w800.2.1.15",15,43.9882164,624.3,624.5868858,27.57967389,27.51261508,0.427047335,6.872510564,1.710081964,43.9882164,6,1.420000017,1,2.840000033,42.6177063,41.99180222,800,800,761.0757446,66.22960663,73.87688446,78.29232788,87.33244324,499.3769836,1501.384399,151.5819092,100.6637878,3.28657341,-1.469403982,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832294973,0.006872511,317.1382164,315.7677063,240.2214985,-0.940496555,9.146808988,90.86493946,16.988055,43.30296135,8.826232487,0.371226465,7.436727024,1.389505464,0.236459634,62.74792055,0.819026942,82.28900099,747.8555521,0.030601761,0,317.1382164
"11-Sep-17",254,"Tabebuia",10.065,"Warmed","w.w",800,2,1,121,36,16,"w.w800.2.1.16",16,37.05808258,598.1,598.3123751,32.70164962,32.64089105,0.42588863,6.49864711,1.675006092,37.05808258,6,1.420000017,1,2.840000033,36.32574844,36.14422607,800,800,755.3311157,38.63082504,46.06399536,64.17415619,76.52226257,500.4023743,1499.115601,314.5179138,100.9440994,-2.281917572,-0.540746093,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834003957,0.006498647,310.2080826,309.4757484,239.8584907,-0.653674223,6.324894619,62.65739806,16.5934027,36.69191551,6.199626199,0.370350569,4.649888528,1.549737671,0.235891057,60.27412668,0.790519547,75.64688316,739.6778376,0.033677381,0,310.20808258
"13-Sep-17",256,"Tabebuia",9.499444444,"Warmed","w.w",800,2,1,121,30,17,"w.w800.2.1.17",17,33.41570282,538.4,538.9023447,27.33722069,27.26749715,0.228068139,4.128788093,1.894665388,33.41570282,6,1.420000017,1,2.840000033,30.9525528,30.09048653,800,800,763.5090942,27.6178627,32.4091835,62.06092072,72.82763672,500.2767639,1500.256592,79.95549011,101.1025925,0.34610033,-0.34227556,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833794607,0.004128788,306.5657028,304.1025528,240.0410493,0.324888349,5.17131786,51.14921125,18.74002774,32.18412781,4.825074224,0.211114449,3.276652472,1.548421752,0.133371716,54.25830886,0.702893856,64.60686495,750.4034469,0.023737059,0,306.56570282
"31-Aug-17",243,"Tabebuia",13.365,"Warmed","w.w",800,3,1,131,36,1,"w.w800.3.1.1",1,38.66,362.2,363.7,19.80287972,19.72,0.09,3.37,3.86,38.66,6,1.420000017,1,2.840000033,36.62532043,36.14389801,800,802,775.5167236,26.21859932,30.13912392,42.8038826,49.20444107,500.4030151,1498.752563,113.5989838,100.8455276,-5.329540253,-0.829491496,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834005025,0.003371347,311.8132423,309.7753204,239.8004048,0.752569711,6.900321243,68.42466298,38.28553907,37.64428139,6.530013514,0.083718302,3.039395854,3.49061766,0.052546605,36.07461511,0.461268604,42.88165757,765.9890274,0.01122074,0,311.81
