DOY,Species,Time,Treat,CO2.meas,Plant,Leaf,Leaf.unique,Tset,Rep,Rep.total,Tleaf,Ci,Photo,Cond,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,TBlk,CO2.set,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci.Ca,RHsfc,C2sfc,AHs.Cs,EBal.,Tk
269,Tabebuia,9.46,c.w,800,2,1,21,38,16,33,40.93,625.7,19.58,0.27,4.56,1.74,40.93,6,1.420000017,1,2.840000033,39.31,38.1,800,799,771.61,54.83,59.97,77.4,84.66,500.47,1499.44,443.28,100.89,2.65,-1.45,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,314.08,312.46,239.91,0.2,7.79,77.19,17.23,40.12,7.46,0.25,6.05,1.41,0.16,62.98,0.81,78.12,762.19,0.02,0,314.08
270,Tabebuia,11.68,c.w,800,2,1,21,40,17,34,42.99,510.3,13.55,0.09,3.12,3.2,42.99,6,1.420000017,1,2.840000033,41.06,40.03,800,801,782.1,50.82,54.36,65.26,69.8,500.43,1500.77,1.24,100.75,-4.26,-0.92,1,-0.22,2.74,1,0,0.16,111115,0.83,0,316.14,314.21,240.12,0.88,8.68,86.16,31.81,42.03,8.25,0.09,5.48,2.78,0.06,50.99,0.65,61.57,775.54,0.01,0,316.14
270,Tabebuia,13.25,c.w,400,2,1,21,30,18,35,35.86,459.1,16.12,0.09,1.91,2.13,35.86,6,1.420000017,1,2.840000033,32.99,31.24,800,801,780.49,35.49,37.7,70.7,75.09,500.34,1499.57,347.7,100.57,-8.19,-0.23,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,309.01,306.14,239.93,1.4,5.92,58.91,21.21,34.43,5.47,0.09,3.79,1.68,0.05,45.25,0.58,63.31,772.59,0.01,0,309.01
270,Tabebuia,13.74,c.w,400,2,1,21,31,19,36,36.14,484.1,16.86,0.1,2.48,2.38,36.14,6,1.420000017,1,2.840000033,33.3,31.57,800,800,777.65,33.32,36.18,65.18,70.79,500.36,1499.55,1254.62,100.53,-8.1,-0.21,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,309.29,306.45,239.93,1.1,6.02,59.84,23.65,34.72,5.56,0.1,3.64,1.92,0.06,47.88,0.61,59.94,769.4,0.01,0,309.29
264,Tabebuia,14.15,c.w,800,3,1,31,37,7,19,41.8,360.4,19.48,0.08,2.63,3.07,41.8,6,1.420000017,1,2.840000033,38.34,37.11,800,801,774.87,47.58,50.58,70.59,75.03,500.26,1499.91,347.14,100.63,0.45,-1.12,0.33,-0.22,2.74,1,0,0.16,111115,0.83,0,314.95,311.49,239.99,0.91,8.16,81.04,30.47,40.07,7.44,0.08,5.09,2.35,0.05,35.8,0.46,60.9,765.5,0.02,0,314.95
270,Tabebuia,10.12,c.w,800,3,1,31,37,11,23,41.8,458.1,22.19,0.13,3.61,2.73,41.8,6,1.420000017,1,2.840000033,38.51,37.11,800,801,770.77,49.68,53.78,73.18,79.21,500.42,1499.23,0.76,100.79,-3.74,-0.8,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,314.95,311.66,239.88,0.43,8.16,80.91,27.13,40.15,7.47,0.12,5.42,2.05,0.08,45.88,0.59,65.62,760.11,0.02,0,314.95
270,Tabebuia,10.66,c.w,800,3,1,31,38,12,24,42.45,533.5,22.4,0.18,5,2.71,42.45,6,1.420000017,1,2.840000033,39.49,38.09,800,800,768.82,51.18,56.84,71.51,79.42,500.37,1500.45,0.75,100.8,-3.13,-0.96,1,-0.22,2.74,1,0,0.16,111115,0.83,0.01,315.6,312.64,240.07,-0.23,8.44,83.74,26.91,40.97,7.81,0.17,5.73,2.08,0.11,53.56,0.69,67.55,758.06,0.02,0,315.6
270,Tabebuia,11.2,c.w,800,3,1,31,39.5,13,25,43.47,494.3,19.47,0.13,4.41,3.24,43.47,6,1.420000017,1,2.840000033,40.75,39.64,800,800,772.2,51.2,56.19,66.86,73.38,500.49,1500.24,0.68,100.77,-3.64,-0.97,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,316.62,313.9,240.04,0.1,8.9,88.34,32.15,42.11,8.29,0.13,5.66,2.63,0.08,49.52,0.64,62.53,762.84,0.02,0,316.62
270,Tabebuia,12.31,c.w,400,3,1,31,30,14,26,34.81,481.8,19.47,0.12,1.79,1.55,34.81,6,1.420000017,1,2.840000033,32.47,30.67,800,802,777.16,38.07,40.14,78.2,82.44,499.48,1500.03,728.2,100.71,-6.56,-0.19,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,307.96,305.62,240,1.54,5.59,55.51,15.37,33.64,5.24,0.11,4.04,1.19,0.07,47.8,0.61,72.05,767.67,0.02,0,307.96
270,Tabebuia,12.79,c.w,400,3,1,31,31,15,27,35.3,473.5,19.98,0.12,2.19,1.87,35.3,6,1.420000017,1,2.840000033,33.05,31.3,800,802,775.85,35.99,38.51,71.5,76.51,500.33,1499.71,1160.75,100.64,-7.59,-0.25,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,308.45,306.2,239.95,1.35,5.74,57.06,18.55,34.17,5.39,0.11,3.88,1.52,0.07,46.95,0.6,67.21,766.11,0.02,0,308.45
263,Tabebuia,9.07,c.w,800,3,1,31,25,16,28,29.66,310.3,22.39,0.08,1.46,1.79,29.66,6,1.420000017,1,2.840000033,26.14,25.01,800,802,774.25,21.92,23.63,65.09,70.16,500.37,1500.71,0.77,101.04,-4.27,-0.03,1,-0.22,2.74,1,0,0.16,111125,0.83,0,302.81,299.29,240.11,1.58,4.18,41.35,17.72,27.9,3.77,0.08,2.39,1.39,0.05,30.87,0.39,56.95,763.49,0.02,0,302.81
263,Tabebuia,12.87,w.c,400,2,1,121,29,1,18,35.45,489.4,24.94,0.16,3.66,2.28,35.45,6,1.420000017,1,2.840000033,32.77,30.95,800,803,769.42,30.61,34.84,61.85,70.41,500.37,1498.65,1289.05,100.8,-2.43,-0.48,1,-0.22,2.74,1,0,0.16,111115,0.83,0,308.6,305.92,239.78,0.53,5.79,57.44,22.6,34.11,5.38,0.15,3.51,1.86,0.1,48.83,0.63,61,757.33,0.02,0,308.6
264,Tabebuia,9.26,w.c,400,2,1,121,25,4,21,27.93,612.9,23.74,0.29,3.24,1.2,27.93,6,1.420000017,1,2.840000033,25.9,25.02,800,800,768.82,21.73,25.52,65.41,76.8,500.37,1500.28,210.08,100.95,-4.08,-0.04,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,301.08,299.05,240.04,0.87,3.78,37.44,11.92,26.91,3.56,0.26,2.58,0.99,0.17,61.58,0.79,70.17,757.31,0.02,0,301.08
264,Tabebuia,10.71,w.c,400,2,1,121,26,5,22,29.77,582.6,27.04,0.27,2.86,1.11,29.77,6,1.420000017,1,2.840000033,27.35,25.99,800,800,765.22,27.36,30.68,75.58,84.76,500.23,1500.13,454.1,100.91,2.47,0.32,1,-0.22,2.74,1,0,0.16,111115,0.83,0,302.92,300.5,240.02,1.01,4.2,41.66,10.98,28.56,3.92,0.25,3.1,0.82,0.16,58.48,0.76,75.06,752.13,0.03,0,302.92
264,Tabebuia,11.15,w.c,400,2,1,121,27,6,23,31.13,566.6,27.01,0.25,3.16,1.32,31.13,6,1.420000017,1,2.840000033,28.48,26.96,800,800,764.48,28.32,31.99,73.24,82.73,500.28,1499.68,785.29,100.89,-0.19,0.09,1,-0.22,2.74,1,0,0.16,111115,0.83,0,304.28,301.63,239.95,0.81,4.55,45.05,13.06,29.8,4.21,0.23,3.23,0.99,0.15,56.83,0.74,72.32,751.4,0.03,0,304.28
264,Tabebuia,11.62,w.c,400,2,1,121,29,7,24,32.98,569.4,27.88,0.27,3.85,1.5,32.98,6,1.420000017,1,2.840000033,30.56,29.12,800,800,763.62,30.7,35.16,70.35,80.56,500.41,1500.09,907.75,100.84,-1.49,-0.19,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,306.13,303.71,240.01,0.48,5.05,50.05,14.89,31.77,4.71,0.25,3.55,1.17,0.16,57.1,0.74,71.63,750.14,0.03,0,306.13
264,Tabebuia,12.07,w.c,400,2,1,121,31,8,25,34.78,567.5,28.4,0.28,4.73,1.77,34.78,6,1.420000017,1,2.840000033,32.5,31.07,800,800,761.85,32.31,37.76,66.3,77.49,500.38,1499.18,1241.08,100.81,-2.15,-0.45,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,307.93,305.65,239.87,0.04,5.58,55.34,17.58,33.64,5.24,0.26,3.81,1.43,0.16,56.91,0.74,69.69,748.12,0.03,0,307.93
265,Tabebuia,10.53,w.c,400,2,1,121,33,9,26,34.8,597.7,29.29,0.36,5.45,1.64,34.8,6,1.420000017,1,2.840000033,33.82,33,800,800,760.32,32.84,39.12,62.62,74.6,500.46,1499.07,645.53,100.85,-2,-0.66,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,307.95,306.97,239.85,-0.15,5.59,55.39,16.27,34.31,5.44,0.32,3.95,1.49,0.2,60.04,0.78,72.64,746.17,0.03,0,307.95
265,Tabebuia,11.02,w.c,400,2,1,121,35,10,27,36.04,578.7,29.34,0.32,5.96,1.96,36.04,6,1.420000017,1,2.840000033,35.44,35,800,800,759.35,33.01,39.87,57.48,69.44,500.36,1499.39,648.5,100.82,-1.67,-0.75,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,309.19,308.59,239.9,-0.36,5.98,59.35,19.48,35.74,5.89,0.29,4.02,1.87,0.18,58.08,0.76,69,745.17,0.03,0,309.19
265,Tabebuia,11.51,w.c,400,2,1,121,37,11,28,37.67,566.2,29.05,0.3,6.76,2.36,37.67,6,1.420000017,1,2.840000033,37.37,37,800,800,759.39,33.75,41.52,52.87,65.05,500.39,1499.91,1067.3,100.78,-1.35,-0.86,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,310.82,310.52,239.99,-0.72,6.54,64.9,23.37,37.52,6.49,0.27,4.18,2.3,0.17,56.79,0.74,65.63,745.35,0.03,0,310.82
268,Tabebuia,10.69,w.c,400,2,1,121,34,12,29,36.8,568.9,32.13,0.34,5.87,1.86,36.8,6,1.420000017,1,2.840000033,34.91,33.99,800,801,757,36.64,43.38,65.73,77.84,499.42,1499.35,290.01,100.87,-1.15,-0.82,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,309.95,308.06,239.9,-0.5,6.23,61.81,18.43,35.86,5.92,0.3,4.38,1.55,0.19,57.13,0.75,71.87,741.49,0.03,0,309.95
268,Tabebuia,11.2,w.c,400,2,1,121,35,13,30,37.54,559.3,31.38,0.31,5.95,2.02,37.54,6,1.420000017,1,2.840000033,35.78,34.97,800,801,757.57,37.51,44.34,64.15,75.83,499.52,1500.25,325.56,100.86,-1.56,-0.89,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,310.69,308.93,240.04,-0.52,6.49,64.38,20.03,36.66,6.19,0.28,4.47,1.72,0.18,56.14,0.73,70.35,742.42,0.03,0,310.69
268,Tabebuia,11.64,w.c,400,2,1,121,36.5,14,31,38.8,558.4,30.82,0.31,6.44,2.2,38.8,6,1.420000017,1,2.840000033,37.28,36.53,800,800,757.02,39.75,47.13,62.59,74.21,499.41,1498.6,371.15,100.82,-0.96,-1.06,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,311.95,310.43,239.78,-0.74,6.95,68.93,21.8,38.04,6.67,0.28,4.75,1.92,0.18,56.03,0.73,69.72,742.14,0.03,0,311.95
268,Tabebuia,12.11,w.c,400,2,1,121,38,15,32,40.08,558.1,29.63,0.3,6.83,2.4,40.08,6,1.420000017,1,2.840000033,38.75,38.09,800,800,758.08,42.29,50.08,61.49,72.81,499.5,1498.89,363.47,100.77,-0.22,-1.21,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,313.23,311.9,239.82,-0.91,7.44,73.86,23.78,39.41,7.18,0.27,5.05,2.14,0.17,55.96,0.73,68.93,743.76,0.03,0,313.23
268,Tabebuia,12.6,w.c,400,2,1,121,39.5,16,33,40.88,552.5,28.51,0.28,7.15,2.66,40.88,6,1.420000017,1,2.840000033,40.03,39.66,800,800,759.06,42.6,50.75,57.78,68.84,499.62,1499.35,316.71,100.73,0.39,-1.28,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,314.03,313.18,239.9,-1,7.77,77.11,26.36,40.45,7.6,0.25,5.11,2.48,0.16,55.36,0.72,66.74,745.28,0.03,0,314.03
269,Tabebuia,11.92,w.c,400,2,1,121,40,17,34,41.16,557,29.29,0.29,6.85,2.45,41.16,6,1.420000017,1,2.840000033,40.36,40.05,800,801,759.36,46.17,53.95,61.61,71.98,500.38,1500.55,122.6,100.84,0.79,-1.43,1,-0.22,2.74,1,0,0.16,111115,0.83,0.01,314.31,313.51,240.09,-0.84,7.89,78.22,24.27,40.76,7.72,0.26,5.44,2.28,0.17,55.88,0.73,69.86,745.2,0.03,0,314.31
269,Tabebuia,12.39,w.c,400,2,1,121,41,18,35,42.18,552.6,26.64,0.25,6.56,2.63,42.18,6,1.420000017,1,2.840000033,41.3,41.02,800,800,762.37,49.01,56.44,62.18,71.61,499.54,1500.79,93.82,100.79,0.85,-1.54,1,-0.22,2.74,1,0,0.16,111115,0.83,0.01,315.33,314.45,240.13,-0.7,8.32,82.59,26.14,41.74,8.13,0.23,5.69,2.44,0.15,55.37,0.72,68.78,749.48,0.02,0,315.33
269,Tabebuia,12.84,w.c,400,2,1,121,42,19,36,43.52,573,24.85,0.27,7.68,2.9,43.52,6,1.420000017,1,2.840000033,42.53,42,800,801,764.36,51.19,59.87,60.85,71.16,499.57,1498.74,95.49,100.73,1.92,-1.74,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,316.67,315.68,239.8,-1.3,8.93,88.61,28.74,43.02,8.7,0.25,6.03,2.67,0.16,57.41,0.75,68.02,752.31,0.02,0,316.67
269,Tabebuia,13.29,w.c,400,2,1,121,43,20,37,44.13,586,23.06,0.27,7.93,2.96,44.13,6,1.420000017,1,2.840000033,43.34,42.96,800,801,766.31,53.18,62.11,60.53,70.7,499.58,1501.44,105.88,100.68,2.63,-1.86,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,317.28,316.49,240.23,-1.39,9.21,91.5,29.39,43.74,9.03,0.25,6.25,2.77,0.16,58.7,0.76,68.26,755.11,0.02,0,317.28
269,Tabebuia,13.74,w.c,400,2,1,121,44,21,38,44.38,593.6,22.04,0.28,8.13,3,44.38,6,1.420000017,1,2.840000033,44.21,44.14,800,800,766.62,53.82,62.97,58.54,68.5,499.55,1500.88,104.78,100.64,2.58,-1.95,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,317.53,317.36,240.14,-1.39,9.33,92.75,29.78,44.3,9.29,0.25,6.34,2.96,0.16,59.44,0.77,68.27,755.92,0.02,0,317.53
263,Tabebuia,12.34,w.c,400,3,1,131,29,1,15,35.41,364,22.61,0.1,2.52,2.57,35.41,6,1.420000017,1,2.840000033,31.12,29.28,800,799,770.09,28.88,31.8,64.1,70.6,499.4,1500.38,769.1,100.84,-4.03,-0.34,0.67,-0.22,2.74,1,0,0.16,111125,0.83,0,308.56,304.27,240.06,0.89,5.78,57.31,25.51,33.27,5.13,0.09,3.21,1.92,0.06,35.88,0.46,54.96,759.11,0.02,0,308.56
264,Tabebuia,9.76,w.c,400,3,1,131,25,4,18,28.07,565.2,24.05,0.22,2.38,1.16,28.07,6,1.420000017,1,2.840000033,26.01,25.02,800,799,768.33,23.44,26.22,70.08,78.4,500.28,1500.5,445.32,100.92,-3.71,-0.01,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,301.22,299.16,240.08,1.31,3.81,37.76,11.53,27.04,3.59,0.2,2.65,0.94,0.13,56.65,0.73,70.66,756.67,0.02,0,301.22
268,Tabebuia,9.75,w.c,400,3,1,131,32,6,20,35.89,338.7,22.99,0.09,2.4,2.56,35.89,6,1.420000017,1,2.840000033,32.88,32.05,800,799,769.67,30.61,33.39,61.51,67.1,499.51,1501.11,351.34,100.84,-3.18,-0.46,1,-0.22,2.74,1,0,0.16,111115,0.83,0,309.04,306.03,240.18,1.13,5.93,58.83,25.43,34.38,5.46,0.09,3.37,2.09,0.06,33.29,0.43,56.11,758.51,0.02,0,309.04
269,Tabebuia,10.52,w.c,400,3,1,131,39.5,10,24,42.42,413.6,19.34,0.1,3.24,3.24,42.42,6,1.420000017,1,2.840000033,40.11,39.65,800,799,773.22,47.7,51.39,64.54,69.54,500.38,1500.83,206.58,100.88,0.76,-1.27,1,-0.22,2.74,1,0,0.16,111115,0.83,0,315.57,313.26,240.13,0.76,8.43,83.53,32.14,41.26,7.93,0.09,5.18,2.74,0.06,40.9,0.52,60.11,763.79,0.02,0,315.57
269,Tabebuia,11,w.c,400,3,1,131,40.5,11,25,41.72,474,21.47,0.13,4.16,3.05,41.72,6,1.420000017,1,2.840000033,40.46,40.44,800,801,771.55,45.55,50.29,60.47,66.76,500.24,1500.51,176.2,100.87,0.07,-1.26,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,314.87,313.61,240.08,0.46,8.12,80.53,30.24,41.09,7.86,0.13,5.07,2.78,0.08,47.21,0.61,61.64,761.11,0.02,0,314.87
269,Tabebuia,11.48,w.c,400,3,1,131,41.5,12,26,42.03,457.7,21.31,0.13,4.32,3.35,42.03,6,1.420000017,1,2.840000033,41.26,41.61,800,801,771.19,43.73,48.65,55.62,61.88,500.34,1500.72,182.62,100.85,-0.62,-1.23,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,315.18,314.41,240.12,0.46,8.25,81.85,33.2,41.64,8.09,0.12,4.91,3.18,0.08,45.52,0.59,58.47,760.83,0.02,0,315.18
263,Tabebuia,13.91,w.c,400,3,3,133,30,2,16,32.72,463,24.22,0.14,3.23,2.29,32.72,6,1.420000017,1,2.840000033,30.61,30.09,800,800,768.23,22.85,26.62,52.19,60.8,499.4,1501.43,17.9,100.76,-4.95,-0.22,1,-0.22,2.74,1,0,0.16,111115,0.83,0,305.87,303.76,240.23,0.85,4.97,49.37,22.74,31.67,4.69,0.14,2.68,2,0.09,46.09,0.6,54.41,756.48,0.02,0,305.87
264,Tabebuia,10.24,w.c,400,5,1,151,25,3,15,30.1,525.7,18.84,0.13,1.8,1.38,30.1,6,1.420000017,1,2.840000033,26.52,25.01,800,800,776.19,26.71,28.81,77.5,83.57,500.39,1500.04,454.7,100.91,-0.01,0.19,1,-0.22,2.74,1,0,0.16,111115,0.83,0,303.25,299.67,240.01,1.39,4.28,42.46,13.65,28.31,3.86,0.13,2.91,0.96,0.08,52.43,0.67,68.16,767,0.02,0,303.25
265,Tabebuia,10.06,w.c,400,5,1,151,32,6,18,35.59,464.9,19,0.11,2.46,2.25,35.59,6,1.420000017,1,2.840000033,32.91,32,800,801,775.77,32.69,35.53,65.59,71.31,500.35,1499.09,272.8,100.85,-2.47,-0.52,1,-0.22,2.74,1,0,0.16,111115,0.83,0,308.74,306.06,239.85,1.14,5.84,57.86,22.33,34.25,5.42,0.11,3.58,1.83,0.07,46.13,0.59,61.02,766.5,0.02,0,308.74
268,Tabebuia,10.18,w.c,400,5,1,151,33,7,19,36.65,477.2,20.65,0.13,3.1,2.45,36.65,6,1.420000017,1,2.840000033,33.94,33.02,800,801,773.09,33.49,37.07,63.42,70.2,499.47,1500.06,353.82,100.85,-3.04,-0.59,0.33,-0.22,2.74,1,0,0.16,111115,0.83,0,309.8,307.09,240.01,0.81,6.18,61.33,24.25,35.3,5.74,0.12,3.74,2,0.08,47.48,0.61,60.18,763.03,0.02,0,309.8
268,Tabebuia,14.33,w.c,400,5,1,151,38.5,9,21,40.94,428.8,17.16,0.09,3.11,3.44,40.94,6,1.420000017,1,2.840000033,38.88,38.49,800,807,783.84,39.75,43.32,57.26,62.4,500.27,1500.57,303.81,100.55,-1.13,-0.94,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0,314.09,312.03,240.09,0.88,7.79,77.51,34.19,39.91,7.38,0.09,4.36,3.02,0.05,42.19,0.54,54.46,775.44,0.01,0,314.09
268,Tabebuia,15.33,w.c,400,5,1,151,40.5,11,23,41.29,449.5,16.31,0.09,3.49,3.68,41.29,6,1.420000017,1,2.840000033,40.41,40.63,800,800,777.23,38.4,42.41,50.93,56.25,500.4,1500.55,38.14,100.52,-1.25,-0.95,1,-0.22,2.74,1,0,0.16,111115,0.83,0,314.44,313.56,240.09,0.86,7.94,79.01,36.6,40.85,7.76,0.09,4.26,3.5,0.06,44.32,0.57,52.24,769.24,0.01,0,314.44
243,Tabebuia,10.89,w.w,800,1,1,111,40,1,1,41.25,530,24.04,0.2,5.42,2.78,41.25,6,1.420000017,1,2.840000033,40.45,40.05,800,801,767.04,44.75,50.92,59.53,67.74,500.43,1498.64,266.6,101,-1.72,-1.77,1,-0.22,2.74,1,0,0.16,111115,0.83,0.01,314.4,313.6,239.78,-0.12,7.92,78.46,27.54,40.85,7.76,0.18,5.14,2.61,0.12,53.33,0.69,64.91,755.5,0.02,0,314.4
243,Tabebuia,12.42,w.w,800,1,1,111,36,2,2,38.72,424.1,24.03,0.13,4.74,3.66,38.72,6,1.420000017,1,2.840000033,36.7,36.14,800,801,767.83,26.82,32.33,43.66,52.62,500.2,1499.87,121.31,100.93,-4.96,-0.94,1,-0.22,2.74,1,0,0.16,111115,0.83,0,311.87,309.85,239.98,0.05,6.92,68.58,36.26,37.71,6.55,0.12,3.26,3.29,0.08,42.51,0.55,46.76,756.3,0.02,0,311.87
243,Tabebuia,12.89,w.w,800,2,1,121,36,1,1,37.66,518.7,27.52,0.22,6.27,2.93,37.66,6,1.420000017,1,2.840000033,36.58,36.14,800,801,761.9,28.5,35.76,46.67,58.55,500.25,1501.12,187.13,100.89,-4.89,-1.11,0.67,-0.22,2.74,1,0,0.16,111115,0.83,0.01,310.81,309.73,240.18,-0.59,6.54,64.78,29.02,37.12,6.35,0.21,3.61,2.74,0.13,52.16,0.68,56.24,748.71,0.02,0,310.81
243,Tabebuia,11.31,w.w,800,2,1,121,40,2,2,41.43,563.3,27.24,0.29,7.84,2.85,41.43,6,1.420000017,1,2.840000033,40.71,40.04,800,800,760.2,42.11,51.03,55.22,66.92,500.34,1500.05,191.79,100.99,-2.05,-1.82,1,-0.22,2.74,1,0,0.16,111115,0.83,0.01,314.58,313.86,240.01,-1.33,8,79.2,28.18,41.07,7.85,0.26,5.15,2.7,0.16,56.75,0.74,65.43,747.15,0.02,0,314.58
